"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
230432,"event",784,934,654
230433,"event",5074,5304,4854
230432,"bounds",NA,1234,354
230433,"bounds",NA,5764,4394
