"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
256201,"event",1074,1254,894
256202,"event",1994,2574,1484
256203,"event",2324,2644,2014
256204,"event",5524,5834,5204
256201,"bounds",NA,1624,534
256202,"bounds",NA,3664,394
256203,"bounds",NA,3244,1414
256204,"bounds",NA,6494,4544
