"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
215127,"event",2984,3674,2264
215121,"event",3824,4384,3264
215123,"event",4004,4524,3484
215125,"event",2994,3384,2604
215127,"bounds",NA,4784,1044
215121,"bounds",NA,5404,2254
215123,"bounds",NA,5394,2604
215125,"bounds",NA,4074,1904
