"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
491705,"event",1154,1284,1024
491704,"event",1224,1264,1184
491705,"bounds",NA,1564,744
491704,"bounds",NA,1334,1114
