"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
205388,"event",1624,1764,1454
205389,"event",1154,1304,1004
205387,"event",4364,5974,2754
205388,"bounds",NA,2054,1154
205389,"bounds",NA,1624,684
205387,"bounds",NA,8524,214
