"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
83967,"event",10884,11204,10574
83968,"event",12724,12774,12684
83969,"event",14074,14904,13254
83970,"event",14054,14604,13504
83971,"event",13404,13504,13314
83967,"bounds",NA,11734,10074
83968,"bounds",NA,12854,12604
83969,"bounds",NA,16174,11964
83970,"bounds",NA,15514,12614
83971,"bounds",NA,13724,13094
