"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
132671,"event",2234,2314,2174
132675,"event",4024,4094,3944
132680,"event",10834,11004,10694
132671,"bounds",NA,2424,2054
132675,"bounds",NA,4264,3784
132680,"bounds",NA,11264,10424
