"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
82741,"event",3324,3364,3274
82743,"event",6864,6924,6814
82745,"event",8894,9024,8764
82746,"event",9704,9834,9594
82747,"event",12294,12554,11994
82741,"bounds",NA,3434,3214
82743,"bounds",NA,6994,6734
82745,"bounds",NA,9284,8514
82746,"bounds",NA,10094,9384
82747,"bounds",NA,13014,11504
