"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
256209,"event",684,724,644
256210,"event",1144,1194,1094
256211,"event",1304,1384,1224
256209,"bounds",NA,784,574
256210,"bounds",NA,1264,1014
256211,"bounds",NA,1494,1104
