"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
82758,"event",624,694,564
82759,"event",2604,2814,2404
82760,"event",3544,3754,3344
82758,"bounds",NA,844,414
82759,"bounds",NA,3174,2044
82760,"bounds",NA,4194,2904
