"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
173149,"event",11674,12364,10994
173150,"event",13234,13574,12904
173149,"bounds",NA,13684,9674
173150,"bounds",NA,14274,12194
