"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
210130,"event",1704,1764,1634
210131,"event",1764,1894,1634
210130,"bounds",NA,1854,1544
210131,"bounds",NA,2194,1344
