"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
82861,"event",624,684,564
82862,"event",824,874,774
82861,"bounds",NA,814,434
82862,"bounds",NA,964,674
