"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
80486,"event",14174,16064,12294
80488,"event",9384,10294,8484
80485,"event",13984,15024,12944
80486,"bounds",NA,19434,8944
80488,"bounds",NA,11914,6864
80485,"bounds",NA,16914,11064
