"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
250517,"event",384,534,204
250518,"event",3304,4374,2244
250517,"bounds",NA,874,-116
250518,"bounds",NA,6064,554
