"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
244621,"event",4144,4344,3964
244622,"event",7824,7974,7684
244620,"event",5984,6234,5744
244621,"bounds",NA,4734,3564
244622,"bounds",NA,8294,7364
244620,"bounds",NA,6754,5214
