"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
204704,"event",2504,2684,2334
204705,"event",3284,3774,2794
204704,"bounds",NA,2924,2054
204705,"bounds",NA,4684,1884
