"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
82059,"event",4704,4984,4304
82060,"event",11514,13314,9924
82059,"bounds",NA,5584,3584
82060,"bounds",NA,16904,6444
