"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
218303,"event",2034,2294,1794
218304,"event",1984,2214,1774
218305,"event",614,764,464
218303,"bounds",NA,2834,1264
218304,"bounds",NA,2644,1344
218305,"bounds",NA,1044,164
