"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
82366,"event",1334,1484,1184
82367,"event",1534,1694,1374
82366,"bounds",NA,1824,844
82367,"bounds",NA,2044,1034
