"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
80143,"event",864,904,834
80144,"event",594,724,444
80143,"bounds",NA,934,804
80144,"bounds",NA,1054,114
