"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
525675,"event",11734,11944,11454
529414,"event",184,224,154
529417,"event",2864,3104,2624
529422,"event",7054,7244,6874
529426,"event",7824,7894,7764
529427,"event",7994,8014,7964
525675,"bounds",NA,12374,10954
529414,"bounds",NA,284,114
529417,"bounds",NA,3464,2214
529422,"bounds",NA,7534,6584
529426,"bounds",NA,8014,7644
529427,"bounds",NA,8054,7924
