"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
255884,"event",2484,2744,2214
255886,"event",6144,6234,6054
255885,"event",3844,4234,3494
255884,"bounds",NA,3294,1664
255886,"bounds",NA,6364,5924
255885,"bounds",NA,5014,2714
