"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
82720,"event",564,764,354
82721,"event",1874,2184,1564
82720,"bounds",NA,1234,-106
82721,"bounds",NA,2714,1064
