"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
244630,"event",544,584,514
244631,"event",1114,1234,974
244632,"event",1524,1644,1444
244633,"event",3414,3534,3284
244630,"bounds",NA,644,454
244631,"bounds",NA,1444,724
244632,"bounds",NA,1844,1294
244633,"bounds",NA,3804,3014
