"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
91863,"event",454,594,314
91864,"event",2264,2654,1904
91863,"bounds",NA,834,54
91864,"bounds",NA,3404,1154
