"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
454755,"event",8154,8294,8024
454756,"event",7644,7774,7534
454757,"event",9224,9714,8804
454755,"bounds",NA,8494,7834
454756,"bounds",NA,7954,7364
454757,"bounds",NA,10614,7954
