"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
253280,"event",704,834,584
253279,"event",2964,3154,2784
253280,"bounds",NA,1104,314
253279,"bounds",NA,3544,2384
