"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
82794,"event",3144,3554,2874
82795,"event",4654,4804,4504
82794,"bounds",NA,4254,2354
82795,"bounds",NA,5074,4244
