"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
82732,"event",37000,43300,32100
82733,"event",19200,19800,18700
82734,"event",14300,16000,12800
82730,"event",23000,27400,18600
82732,"bounds",NA,54600,21400
82733,"bounds",NA,21100,17400
82734,"bounds",NA,19400,9400
82730,"bounds",NA,34900,11500
