"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
83407,"event",5304,5444,5134
83408,"event",694,774,624
83407,"bounds",NA,5734,4844
83408,"bounds",NA,964,444
