"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
82453,"event",9074,10614,7764
82454,"event",8734,9304,8114
82457,"event",5194,5644,4754
82451,"event",12444,12594,12244
82452,"event",11894,12244,11544
82458,"event",3194,4274,2114
82453,"bounds",NA,13694,4754
82454,"bounds",NA,10424,6954
82457,"bounds",NA,6264,4134
82451,"bounds",NA,12864,11894
82452,"bounds",NA,12834,10914
82458,"bounds",NA,6014,284
