"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
81031,"event","754",844,674
81032,"event","1904",1944,1864
81033,"event","2654",2754,2544
81031,"bounds","NA",1004,514
81032,"bounds","NA",2004,1804
81033,"bounds","NA",2924,2354
