"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
84906,"event",674,734,614
84905,"event",664,774,554
84906,"bounds",NA,854,514
84905,"bounds",NA,1004,314
