"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
256127,"event",2304,2474,2144
256128,"event",4714,4964,4474
256129,"event",7654,7854,7454
256127,"bounds",NA,2814,1804
256128,"bounds",NA,5504,3934
256129,"bounds",NA,8274,7034
