"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
250596,"event",864,984,744
250597,"event",794,924,684
250596,"bounds",NA,1244,484
250597,"bounds",NA,1194,424
