"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
81105,"event",1644,1754,1524
81106,"event",1284,1334,1224
81105,"bounds",NA,1904,1374
81106,"bounds",NA,1394,1154
