"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
491642,"event",124,194,74
491643,"event",304,404,184
491641,"event",384,454,304
491642,"bounds",NA,264,14
491643,"bounds",NA,604,-26
491641,"bounds",NA,604,154
