"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
218463,"event",1354,1404,1304
218464,"event",1474,1714,1234
218463,"bounds",NA,1514,1204
218464,"bounds",NA,2094,844
