"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
261332,"event",1694,1804,1594
261333,"event",1554,1674,1454
261332,"bounds",NA,2024,1374
261333,"bounds",NA,1884,1244
