"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
212119,"event",3254,3384,3114
212120,"event",1144,1314,984
212119,"bounds",NA,3604,2894
212120,"bounds",NA,1684,614
