"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
229121,"event",724,764,684
229123,"event",2924,2974,2874
229124,"event",3264,3344,3194
229122,"event",1304,1394,1204
229121,"bounds",NA,844,614
229123,"bounds",NA,3044,2804
229124,"bounds",NA,3424,3104
229122,"bounds",NA,1564,1024
