"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
82627,"event",11174,15014,7334
82628,"event",6044,6334,5744
525678,"event",9104,10894,7304
82627,"bounds",NA,20974,1414
82628,"bounds",NA,7004,5084
525678,"bounds",NA,13694,4514
