"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
355934,"event",15174,16244,14114
355933,"event",13844,14544,13154
355934,"bounds",NA,17924,12444
355933,"bounds",NA,15664,12064
