"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
80396,"event",14984,15604,14374
80402,"event",16714,17504,15924
80406,"event",13144,13844,12484
80396,"bounds",NA,16844,13154
80402,"bounds",NA,18764,14694
80406,"bounds",NA,14854,11474
