"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
150705,"event",5614,7834,3384
150706,"event",9814,14254,5374
150698,"event",164,274,64
150696,"event",19704,19984,19424
150701,"event",9524,9714,9364
150699,"event",15104,16254,13964
150705,"bounds",NA,11264,-46
150706,"bounds",NA,21064,-1436
150698,"bounds",NA,474,-126
150696,"bounds",NA,20604,18804
150701,"bounds",NA,10124,8944
150699,"bounds",NA,18164,12184
