"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
526622,"event",3784,3994,3594
526621,"event",5754,5924,5604
526622,"bounds",NA,4394,3194
526621,"bounds",NA,6284,5244
