"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
526599,"event",684,774,604
526602,"event",2094,2244,1964
526603,"event",26104,26474,25734
526599,"bounds",NA,964,424
526602,"bounds",NA,2504,1694
526603,"bounds",NA,27294,24924
