"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
192031,"event",124,224,54
192032,"event",184,234,124
192031,"bounds",NA,344,-76
192032,"bounds",NA,304,24
