"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
253347,"event",964,1024,894
253348,"event",1114,1384,854
253347,"bounds",NA,1114,804
253348,"bounds",NA,1974,284
