"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
82415,"event",3094,3184,2974
82416,"event",604,664,534
82417,"event",384,484,264
82415,"bounds",NA,3394,2774
82416,"bounds",NA,794,394
82417,"bounds",NA,744,4
