"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
80303,"event",14044,15144,13124
91793,"event",31034,32904,29584
80303,"bounds",NA,17234,11024
91793,"bounds",NA,36494,26024
