"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
83461,"event",1044,1174,934
83462,"event",6954,7604,6314
83461,"bounds",NA,1374,714
83462,"bounds",NA,8984,4944
