"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
81776,"event",684,774,604
81775,"event",954,1274,664
81776,"bounds",NA,964,424
81775,"bounds",NA,1944,-6
