"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
246185,"event",3074,3284,2864
246186,"event",6464,6684,6264
246185,"bounds",NA,3704,2454
246186,"bounds",NA,7144,5804
