"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
84211,"event",9484,9984,8994
84212,"event",7294,7644,6944
84214,"event",3774,4814,2724
84211,"bounds",NA,10884,8194
84212,"bounds",NA,8214,6384
84214,"bounds",NA,6484,1064
