"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
84444,"event","52500",67500,38500
84445,"event","102500",125500,79500
84446,"event","84500",111500,58500
84444,"bounds","NA",89500,16100
84445,"bounds","NA",164500,42350
84446,"bounds","NA",157500,13308
