"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
92023,"event",12094,12384,11804
92024,"event",12884,13224,12494
92023,"bounds",NA,12934,11234
92024,"bounds",NA,14064,11664
