"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
526619,"event",2174,2354,1994
526618,"event",14634,15264,14054
526620,"event",1544,1854,1264
526619,"bounds",NA,2774,1574
526618,"bounds",NA,16514,12814
526620,"bounds",NA,2484,624
