"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
529481,"event",15634,15794,15484
529483,"event",16024,16194,15844
529482,"event",15974,16494,15454
529484,"event",13544,13674,13424
529485,"event",14224,14364,14124
529486,"event",15204,15394,14994
529481,"bounds",NA,16104,15174
529483,"bounds",NA,16554,15484
529482,"bounds",NA,17324,14644
529484,"bounds",NA,13944,13154
529485,"bounds",NA,14614,13914
529486,"bounds",NA,15844,14544
