"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
80500,"event",4244,4674,3834
80501,"event",11364,12804,10044
80502,"event",10614,11324,9944
80500,"bounds",NA,5534,2984
80501,"bounds",NA,15714,7204
80502,"bounds",NA,12824,8474
