"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
525815,"event",9994,10124,9844
525814,"event",7204,7304,7094
525815,"bounds",NA,10384,9564
525814,"bounds",NA,7524,6874
