"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
151931,"event",1894,2004,1794
151930,"event",1374,1404,1354
151929,"event",484,514,434
151931,"bounds",NA,2174,1614
151930,"bounds",NA,1464,1304
151929,"bounds",NA,564,374
