"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
84636,"event",1284,1364,1194
84635,"event",2764,3024,2494
84634,"event",1414,1644,1204
84636,"bounds",NA,1524,1014
84635,"bounds",NA,3574,1954
84634,"bounds",NA,2114,744
